2012-068,SELF-CONTAINED BREATHING APPARATUS (SCBA),"FIRE SERVICE EQUIPMENT, INC.",,,,,,
2012-069,INDUSTRIAL SUPPLIES,"W. W. GRAINGER, INCORPORATED",,,,,,
2012-070,SADDLE BLANKET BUILDING DEMOLITION,"DEMCON DEMOLITION, LLC",,,,,,
2012-071R,AIRPORT PARKING FACILITY MANAGEMENT,STANDARD PARKING CORPORATION,,,,,,
2012-072,SUN METRO BUS TERMINALS REMODELING AND ADDITION IMPROVEMENTS (EASTSIDE TERMINAL),"BLAIR-HALL COMPANY, INC",,,,,,
2012-073,ZONAR TRACKING AND DIAGNOSTIC INSPECTION DEVICES,"ZONAR SYSTEMS, INC.",,,,,,
2012-074,SUN METRO OPERATIONS MAINTENANCE FACILITY,"URBAN ASSOCIATES, INC.",,,,,,
2012-075,EMERGENCY VEHICLE/APPARATUS,"V1-HALL-MARK FIRE APPARATUS LLC, V2-DACO FIRE EQUIPMENT, INC., V3-SIDDONS-MARTIN EMERGENCY GROUP LLC",,,,,,
2012-076,AMBULANCES,"FRAZER, LTD",,,,,,
2012-077,"STILES DRIVE STREET AND DRAINAGE IMPROVEMENTS, BUCHER ROAD TO NICHOLS DRIVE","GARCOM, INC.",,,,,,
2012-078R,VAN OPERATOR SERVICES JARC STAFFING AND MANAGEMENT,AMENDMENT 001 DATED 11/29/2011 CANCELS BID-NEW # 2012-105R,,,,,,
2012-080,SLIP BASE & SQUARE POST,ALLIED TUBE & CONDUIT CORPORATION,,,,,,
2012-081,WATEROUS PROPRIETARY PARTS,ARFF PROFESSIONALS INC.,,,,,,
2012-082,AIRCRAFT RESCUE AND FIREFIGHTING (ARFF) VEHICLE,OSHKOSH CORPORATION,,,,,,
2012-083,THERMOPLASTIC MATERIAL,"CROWN TECHNOLOGY, LLC",,,,,,
2012-088,ARMORED CAR SERVICES,SOTO ENTERPRISES dba MIRACLE DELIVERY,,,,,,
2012-089,WIFI NETWORKING EQUIPMENT,"SIGMA SOLUTIONS, INC.",,,,,,
2012-090,MOUNTAIN VIEW SKATE PARK IMPROVEMENTS,"GRINDLINE SKATEPARKS, INC.",,,,,,
2012-092,DELTA POOL ENTRANCE ADDITION,"MATYEAR CONSTRUCTION CO., INC.",,,,,,
2012-093,VEHICLE RADIATOR & TANK REPAIRS AND SERVICES,"EMMETT RADIATOR SERVICE, INC.",,,,,,
2012-094R,INTERNAL IMPLEMENTATION MANAGER - MUNICIPAL COURT SOFTWARE,NATIONAL CENTER FOR STATE COURTS,,,,,,
2012-095,HEAVY DUTY VEHICLE BODY REPAIR AND PAINTING,"LEWIS BODY SHOP, INC.",,,,,,
2012-096,SCRAP TIRE DISPOSAL SERVICES,"TRES PESETAS, INC.",,,,,,
2012-097,"SHELTER MAINTENANCE REGION 19 COOP 09-6417 FRAMING, DRYWALL, GROUNDS & LANDSCAPING, PAINTING EQUIPMENT & SUPPLIES",MIRADOR (ENGINEERING TOOK OVER),,,,,,
2012-098,WORK UNIFORMS AND SHOES,"V1-BAZAAR UNIFORMS & MEN'S STORE, V2-NORTHERN IMPORTS, INC. dba WORK WEAR SAFETY SHOES ",,,,,,
2012-099,PIERCE PARTS,SIDDONS-MARTIN EMERGENCY GROUP LLC,,,,,,
2012-102,BUS BRAKE FRICTION,"V1: AXLETECH INTERNATIONAL HOLDINGS, INC.
V2: UNI-SELECT USA, INC.",,,,,,
2012-103R,THIRD PARTY RESIDENTIAL BUILDING INSPECTION AND PLAN REVIEW SERVICES,"V1: BUREAU VERITAS NORTH AMERICA INC.; V2: CODE COMPLIANCE INSPECTIONS,  PC V3: ECM INTERNATIONAL, INC., V4: VISION CONSULTANTS INC. V5:THE INSTITUTE FOR BUILDING TECHNOLOGY & SAFETY",,,,,,
2012-104,BUS AXLE END COMPONENTS,"V1: AXLETECH INTERNATIONAL HOLDINGS, INC.
V2: MUNCIE RECLAMATION AND SUPPLY dba MUNCIE TRANSIT SUPPLY
V3: NEOPART LLC
V4: NORTH AMERICAN BUS INDUSTRIES",,,,,,
2012-106,"AUDIO/VISUAL MATERIALS - ALL LANGUAGES, ADULT AND JUVENILE",BAKER & TAYLOR INC.,,,,,,
2012-107,LIBRARY PERIODICALS,COX SUBSCRIPTIONS INC. dba WT COX SUBSCRIPTIONS,,,,,,
2012-109,SPANISH LANGUAGE MAGAZINES,"LATIN AMERICAN PERIODICALS, LLC",,,,,,
2012-110,TRI-KING REEL TYPE TRIMMER MOWERS,C & M AIR COOLED ENGINE INC. dba C & M GOLD AND GROUNDS EQUIPMENT,,,,,,
2012-112,LIFESIZE ROOM FOR CONTROL SYSTEM FOR VIDEOCONFERENCING,DESIGNS THAT COMPUTE dba VISIONALITY,,,,,,
2012-113,UNIFORMS & FOOTWEAR FOR ENVIRONMENTAL SERVICES & CODE ENFORCEMENT,"V1-BAZAAR UNIFORMS & MEN'S STORE, V2-NORTHERN IMPORTS,INC. dba WORK WEAR SAFETY SHOES",,,,,,
2012-116,TRAFFIC SIGN MATERIALS,"V1: 3M COMPANY V2: OSBURN ASSOCIATES, INC",,,,,,
2012-118,MAINTENANCE/LICENSE/UPGRADE AGREEMENT,TRAPEZE SOFTWARE GROUP,,,,,,
2012-119,FRONT LOADERS,"SIERRA MACHINERY, INC.",,,,,,
2012-121R,REAL ESTATE MANAGEMENT SERVICES,"TVO MANAGEMENT SERVICES, LLC",,,,,,
2012-122,EPWU SURVEILLANCE EQUIPMENT,"SECURITAS SECURITY SERVICES, INC.",,,,,,
2012-123,CABLING PRODUCTS AND SERVICE,"INNOVATIVE PBX SERVICES,INC.",,,,,,
2012-124,AUTODESK LICENSES AND TECHNICAL SUPPORT RENEWAL,"DLT SOLUTIONS, INC.",,,,,,
2012-125,CISCO MAINTENANCE RENEWAL,"SIGMA SOLUTIONS, INC.",,,,,,
2012-126,DOCUMENT SYSTEMS MAINTENANCE,PROFESSIONAL DOCUMENT SYSTEMS OF TEXAS (PDS),,,,,,
2012-127,NIGHT VISION AND ACCESSORIES,"NORD ATLANTIC TRADING, INC.",,,,,,
2012-128,ARCONAS-CURIO LOUNGE SERIES FURNITURE,"EL PASO AUTOMATED OFFICE & INDUSTRIAL SYSTEMS, INC.",,,,,,
2012-129,SQL SERVER PROCESSOR SOFTWARE LICENSES,DELL COMPUTER CORP d/b/a DELL MARKETING LP,,,,,,
2012-130,SERVICE AND PARTS FOR TANK/LIFT & FUELING ISLANDS,"V1: D&H UNITED PUMP SUPPLY 
V2: GRANBERRY SUPPLY CORP 
DBA HOSE POWER USA",,,,,,
2012-131,ONBOARD CONNECTION MANAGER (OCM) SOFTWARE,"INSIGHT PUBLIC SECTOR, INC.",,,,,,
2012-133,SCHWABE STREET AND COOLEY AVENUE STREET AND DRAINAGE IMPROVEMENTS,"JAR CONCRETE, INC.",,,,,,
2012-134,EL PASO ZOO - NEW AFRICAN THATCH HUT PROJECT,PRIDE GENERAL CONTRACTORS LLC,,,,,,
2012-135,LANDFILL DOZER,"TOM GROWNEY EQUIPMENT, INC.",,,,,,
2012-138R,NON-EMERGENCY 311 - TELEPHONE EXCHANGE COMMUNICATIONS SERVICE,SOUTHWESTERN BELL TELEPHONE dba AT&T TEXAS,,,,,,
2012-139,HIRSCH ACCESS CONTROL SYSTEM UPGRADE,"ADVANCED SECURITY CONTRACTORS, INC",,,,,,
2012-140,IN-A-BOX ELECTRONIC TICKETING WITH ACCESSORIES,BRAZOS TECHNOLOGY CORPORATION,,,,,,
2012-141,REGENERATIVE AIR STREET SWEEPER,"KINLOCH EQUIPMENT AND SUPPLY, INC.",,,,,,
2012-142,COLOR COPIERS,SHARP ELECTRONICS CORP. NJPA/SHARP ELECTRONICS COMPANY,,,,,,
2012-143R,AIR SERVICE DEVELOPMENT CONSULTING SERVICES,INTERVISTAS CONSULTING LLC,,,,,,
2012-145R,FOREIGN TRADE ZONE NO. 68 STRATEGIC STUDY CONSULTING SERVICES,"IMS WORLDWIDE, INC.",,,,,,
2012-146,CITYWIDE REPAIR OR CONSTRUCTION OF PARKWAY STRUCTURES 2012-2014,"J.A.R. CONCRETE, INC. dba J.A.R. CONSTRUCTION, INC",,,,,,
2012-148,BODY ARMOR,"GALLS, LLC (ALTERNATE 1)",,,,,,
2012-149,CRACK SEAL MATERIAL,"CRAFCO TEXAS, INC.",,,,,,
2012-151,"TIRE RECAP, RETREAD AND CASING REPAIR SERVICES",RB WICKER TIRE & RUBBER CO.,,,,,,
2012-152,OFF-SITE VEHICLE PROPANE FUELING SERVICES RE-BID,HERITAGE OPERATING LP dba DENMAN PROPANE,,,,,,
2012-156,MONTOYA HEIGHTS DRAINAGE IMPROVEMENTS PHASE 3,"SAAB SITE CONTRACTORS, L.P.",,,,,,
2012-157,"FUEL PUMP/TANK SERVICE, PARTS AND REPAIR",D&H PETROLEUM AND ENVIRONMENTAL,,,,,,
2012-159,BICYCLE PATHS ON VARIOUS CITY STREETS,KARLSRUHER INC. dba CSA CONSTRUCTORS,,,,,,
2012-160,CCTV SECURITY SYSTEM FOR VARIOUS SATELLITE LOCATIONS,"ADVANCED SECURITY CONTRACTORS, INC.",,,,,,
2012-161,ANIMAL TRANSPORT VEHICLES,CASA FORD,,,,,,
2012-162,SUN METRO DATA PROCESSING EQUIPMENT,"CHECKPOINT SERVICES, INC.",,,,,,
2012-163,AIR & FLUID FILTER ELEMENTS,"V1: FLEET PRIDE V2: MCI SERVICE PARTS, INC. V3: MUNCIE RECLAMATION & SUPPLY dba MUNCIE TRANSIT SUPPLY V4: NEW FLYER INDUSTRIES CANADA ULC V5: SAN LOMA, INC. dba WESTFLEET V6: SIERRA MACHINERY, INC",,,,,,
2012-165,STREET SWEEPER - ELGIN CROSSWIND REGENERATIVE AIR SWEEPER,"KINLOCH EQUIPMENT AND SUPPLY, INC.",,,,,,
2012-166,MONTWOOD STREET AND DRAINAGE IMPROVEMENTS,"ULTIMATE CONCRETE, LLC",,,,,,
2012-167,AIRPORT ACCESS CONTROL,"ADVANCED SECURITY CONTRACTORS, INC",,,,,,
2012-169,2010 NEIGHBORHOOD TRAFFIC PROGRAM PHASE II - TROWBRIDGE DRIVE FROM RADFORD STREET TO PENNSYLVANIA PLACE,"MARTINEZ BROS. CONTRACTORS, LLC",,,,,,
2012-170,RUNWAY RUBBER REMOVAL & FRICTION MEASUREMENT SERVICES,UNICEN IMPEX INC. dba UNICEN INDUSTRIES,,,,,,
2012-171,CUMMINS PROPRIETARY PARTS AND SERVICE,"RUSH TRUCK CENTER, EL PASO",,,,,,
2012-172,PETERBILT PROPRIETARY PARTS AND SERVICE,"RUSH TRUCK CENTER, EL PASO",,,,,,
2012-173,FIRE RECORDS SOFTWARE,"TIBURON, INC.",,,,,,
2012-174,CISCO VOIP AND NETWORK EQUIPMENT AND LICENSES,"SIGMA SOLUTIONS, INC.",,,,,,
2012-175,LOAD BALANCING DEVICES,M & S TECHNOLOGIES,,,,,,
2012-178,SUN METRO SAFETY EQUIPMENT,"AIRGAS SOUTHWEST, INC",,,,,,
2012-179,FACILITY REHABILITATION ROOF RE-COATING WW COWAN RECREATION CENTER (SHAWVER POOL),"BASIC IDIQ, INC.",,,,,,
2012-180,STRUCTURAL AND PROXIMITY FIRE FIGHTING CLOTHING,"V1: BAZAAR UNIFORMS & MEN'S STORE V2: DACO FIRE EQUIPMENT V3: DOOLEY TACKABERRY, INC.  V4: FIREFIGHTER TOOL SUPPLY-TERMINATED  V5: FREIGHTLINER, STERLING, WESTERN STAR OF ARIZONA",,,,,,
2012-181,WORKFORCE/IN TOUCH CLOCKS/TRAINING,KRONOS,,,,,,
2012-182R,FUEL PROCESSING PROVIDER-COMPRESSED NATURAL GAS (CNG) FUEL FOR CITY VEHICLES AND RELATED LEASE OF CITY PROPERTY FOR NATURAL GAS FUEL PROCESSING FACILITY - RE-BID,MANSFIELD GAS EQUIPMENT SYSTEMS CORPORATION,,,,,,
2012-183R,BASELINE PHYSICAL EXAMS FOR FIREFIGHTERS,"V1: EL PASO HEALTHCARE SYSTES, LTD dba LAS PALMAS DEL SOL HEALTHCARE
V2: EL PASO COUNTY HOSPITAL DISTRICT DBA UNIVERSITY MEDICAL CENTER OF EL PASO",,,,,,
2012-189R,CRIME LAB SERVICES,"INTEGRATED FORENSIC LABORATORIES, INC.",,,,,,
2012-191R,VETERINARY SERVICES - ANIMAL SHELTER,V1: ALVARO MEDINA DVM -V2: BERNIE RAY PAGE DVM V3: LAWRENCE KOYM V4: DENNIS W. FLOSI,,,,,,
2012-192,CSP HONDO PASS ENVIRONMENTAL SERVICES REMODEL,"SUNLIGHT ENTERPRISES CO., INC.",,,,,,
2012-194,TSPP NET BACKUP,"SIGMA SOLUTIONS, INC.",,,,,,
2012-197,STRUCTURAL AND PROXIMITY FIRE FIGHTING ENSEMBLE REPAIR (PPE),"GEAR CLEANING SOLUTIONS, LLC",,,,,,
2012-198,LEASE OF UNMARKED POLICE VEHICLES,"ENTERPRISE HOLDINGS, INC. dba EAN HOLDINGS, LLC",,,,,,
2012-200,ROADSIDE TIRE SERVICE,"E & SG, LLC dba INDUSTRIAL TIRE",,,,,,
2012-201,LUBRICANTS FOR TRANSIT FLEET,V1: C&R Distributing, V2: Maxum Petroleum, V3: Stewart & Stevenson, V4: Tigua Transportation, V5: USD Inc, V6 Western Refining,
2012-203,TULA IRROBALI PARK PLAYGROUND IMPROVEMENTS,SUNLIGHT ENTERPRISES CO. LLC,,,,,,
2012-207R,SPECIFIC ACCELA CONFIGURATION SERVICES EXPERTISE,"TRUE POINT SOLUTIONS, LLC",,,,,,
2012-208,FIRE STATION #37,"BLAIR-HALL COMPANY, INC",,,,,,
2012-210,MATTRESSES,"CORSICANA BEDDING, INC.",,,,,,
2012-211,"UPGRADE TO THE FIRE TRAINER T-2000 (KIDDE FIRE TRAINERS, INC.)","KIDDE FIRE TRAINERS, INC.",,,,,,
2012-212,BUS TURBOCHARGERS,"V1: MUNCIE RECLAMATION AND SUPPLY DBA
V2: PREVOST CAR (US), INC.
",,,,,,
2012-213R,EQUIPMENT FOR NEW FACILITY MASS TRANSIT DEPARTMENT (SUN METRO),"V1: EL PASO AUTOMATED OFFICE & INDUSTRIAL SYSTEMS V2: GLOBAL FINISHING SOLUTIONS, LLC V3: MESA EQUIPMENT V4: ROSS & WHITE CO.",,,,,,
2012-214,NEW ALTERNATORS,"V1: NATIONAL BUS SALES & LEASING, INC. V2: ELREG DISTRIBUTORS LTD",,,,,,
2012-215R,PROMOTIONAL PLAN FOR  VIRTUAL VILLAGE FREE COMPUTER TRAINING,"EUREKA MEDIA GROUP, LLC",,,,,,
2012-217,ADOBE EA AND MAINTENANCE,"PC MALL GOV, INC",,,,,,
2012-220,STORAGE AND DATA MANAGEMENT SOLUTION EQUIPMENT,HEWLETT-PACKARD COMPANY,,,,,,
2012-221,AUTOMOBILE PARTS - LIGHT AND HEAVY DUTY VEHICLES,"UNI-SELECT USA, INC",,,,,,
2012-222,ELECTRONIC WASTE RECYCLING SERVICES (RE-BID),"ECS REFINING, LLC",,,,,,
2012-223R,PROFESSIONAL FINANCIAL ADVISORY SERVICES,FIRST SOUTHWEST COMPANY,,,,,,
2012-224,SUN METRO BRAKE SHOES AND BRAKE PADS,V1: MUNCIE RECLAMATION V2: RJ BORDER INTERNATIONAL,,,,,,
2012-226,BENDIX PROPRIETARY AIR BRAKE DEVICES,GILLIG LLC,,,,,,
2012-227,SCOTT VOICE AMPLIFIERS AND COMMUNICATION BRACKETS,DACO FIRE EQUIPMENT,,,,,,
2012-228,HD-2 SEL ANDROS HAZARDOUS DUTY ROBOTS,"REMOTEC, INC.",,,,,,
2012-229,SYMPHONY SOFTWARE,SIRSIDYNIX ,,,,,,
2012-230,REAR LOAD REFUSE TRUCK,"(1) CHASTANG'S BAYOU CITY AUTOCAR; (2) EQUIPMENT SOUTHWEST, INC.",,,,,,
2012-231,"AMANO MCGANN SOFTWARE, EQUIPMENT, UPGRADES AND OFF-SITE MANAGEMENT",MITCHELL TIME & PARKING,,,,,,
2012-233,TENNANT SWEEPERS,TENNANT SALES AND SERVICE COMPANY,,,,,,
2012-234,LANDFILL ALTERNATE DAILY COVER MACHINE,"BEEBE ENVIRONMENTAL, LLC",,,,,,
2012-235,CARRIER HVAC SYSTEMS - PROPRIETARY PARTS AND SERVICE,JIVG ENTERPRISES LLC dba TECHNICAL BUILDING SERVICES,,,,,,
2012-236,"JANITORIAL SERVICES - CITY HALL, FIRE FACILITIES, MUSEUM AND MSC NW CORRAL",V1: EAGLE JANITORIAL SERVICE, V2: CARE FREE JANITORIAL SERVICES, V3: STAR-CLEAN MAINTENANCE,,,,
2012-237,FLEET VEHICLE SERVICE BODIES,"ALAMO INDUSTRIES, INC. dba ALAMO AUTO SUPPLY",,,,,,
2012-238R,TECHNOLOGY TRAINING SERVICES,PEOPLE SKILLS INC.,,,,,,
2012-239,TRAFFIC SIGNAL HEADS,V1: GENERAL TRAFFIC EQUIPMENT CORP - V2: LEOTEK ELECTRONICS USA CORP.,,,,,,
2012-240,AUTOMOTIVE AND HEAVY DUTY TRUCK BATTERIES,"V1: GVMI INC. dba NAPA CENTER EL PASO – V2: USD, INC (BID2) – V3: ABONAY EL SHADDAY INC. -",,,,,,
2012-241,CITYWIDE SAFE ROUTE TO SCHOOL PROJECT NO. 1,G.U.Y. CONSTRUCTION LLC,,,,,,
2012-242,CITYWIDE SAFE ROUTE TO SCHOOL PROJECT NO. 2,"TRI-STATE ELECTRIC, LTD",,,,,,
2012-243,CITYWIDE SAFE ROUTE TO SCHOOL PROJECT NO. 3,"TRI-STATE ELECTRIC, LTD",,,,,,
2012-246,FARE COLLECTION SYSTEM - NEW SUN METRO FACILITY,GFI GENFARE (A DIV. OF SPX CORP),,,,,,
2012-247,EROUTELOGISTICS SOFTWARE ANNUAL MAINTENANCE AND SUPPORT (IFB),"INSTITUTE OF INFORMATION TECHNOLOGY, INC.",,,,,,
2012-248,"EPIA TAXIWAY ""L"" RECONSTRUCTION & RADIUS GEOMETRY OF TAXIWAY ""J"" & ""K"" CONNECTORS",CF JORDAN CONSTRUCTION LLC,,,,,,
2012-249,NORTHEAST REGIONAL PARK PARKING LOT EXPANSION,"BLAIR-HALL COMPANY, INC",,,,,,
2012-251,PEST CONTROL SERVICES (RE-BID),AAA PEST CONTROL INC.,,,,,,
2012-252,VOIP TELEPHONY AND NETWORK INFRASTRUCTURE,"SIGMA TECHNOLOGY SOLUTIONS, INC",,,,,,
2012-253,SUN METRO ARTICULATE VEHICLE PROCUREMENT,NEW FLYER OF AMERICA INC.,,,,,,
2012-255,KRONOS WORKFORCE SOFTWARE AND MAINTENANCE,KRONOS INCORPORATED,,,,,,
2012-256R,THIRD PARTY ADMINISTRATOR FOR THE SELF-INSURED HEALTH PLAN,"V1 AETNA LIFE INSURANCE COMPANY V2: DEER OAKS EAP SERVICES, LLC V3: EXPRESS SCRIPTS",,,,,,
2012-258,CITY FLEET HYBRID VEHICLES,CRAWFORD BUICK GMC L.P.,,,,,,
2012-261,INFLATABLE MOBILE DRIVE-THROUGH PHARMACY-VACCINATION SHELTER,EMS INNOVATIONS INC,,,,,,
2012-262,"CATERPILLAR GENUINE PARTS, PRODUCT, SUPPORT SERVICE AND MAINTENANCE",WAGNER EQUIPMENT COMPANY,,,,,,
2012-263R,SUN METRO MAINTENANCE FACILITY LIFT EQUIPMENT,JAM EQUIPMENT SALES & SERVICES LLC,,,,,,
2012-264,96 GALLON EVR II UNIVERSAL NESTABLE CONTAINER,TOTER INCORPORATED,,,,,,
2012-265,WEST PUBLISHING CORPORATATION SUBSCRIPTION,WEST PUBLISHING CORPORATION,,,,,,
2012-266,CARDIAC MONITORING AND DEFIBRILLATOR SUPPLIES,"PHYSIO-CONTROL, INC.",,,,,,
2012-267,MEDICAL SUPPLIES,"MOORE MEDICAL, LLC",,,,,,
2012-268,PIERCE PARTS,"SIDDONS-MARTIN 
EMERGENCY GROUP LLC",,,,,,
2012-269,SPANISH LANGUAGE LIBRARY MATERIALS-(RE-BID),BRODART COMPANY,,,,,,
2012-272,"FIRE STATION 8, 19, 20, & 26 RESTROOM ADDITIONS","PRIDE GENERAL CONTRACTORS, LLC",,,,,,
2012-273,CATERING SERVICES,CHILE CHIPOTLE,,,,,,
2012-278,PLYMOVENT EXHAUST REMOVAL SYSTEM,AIR CLEANING TECHNOLOGIES,,,,,,
2012-281,TRAFFIC CABINETS,"V1: McCAIN, INC
V2: PARADIGM TRAFFIC SYSTEMS, INC",,,,,,
2012-282,ELEVATOR MAINTENANCE FOR VARIOUS CITY BUILDINGS,AMERICAN ELEVATOR,,,,,,
2012-283,FUEL MANAGEMENT SYSTEM,"C&L PUMP SERVICE, INC.",,,,,,
2012-284,EL PASO INTERNATIONAL AIRPORT (EPIA) ROOFING,"BASIC IDIQ, INC.",,,,,,
2012-285,TRANSPORTATION UNIFORMS,PREMIER UNIFORM AND TACTICAL GEAR,,,,,,
2012-286,FIBER OPTIC INTERCONNECT,"EL PASO A.R.C. ELECTRIC, INC",,,,,,
2012-287,HAZARDOUS WASTE COLLECTION AND DISPOSAL SERVICE,"TRANS CHEM ENVIRONMENTAL, LLC",,,,,,
2012-289,"GRANDVIEW, LEONA FORD WASHINGTON AND SAN JUAN HVAC UPGRADES","T-DYNE CONTRACTORS, LLC",,,,,,
2012-292,CITY FLEET VEHICLES,"V1: CASA FORD, INC., V2: RUDOLPH CHEVROLET LLC",,,,,,
2012-293,TRUCKS & VANS - GASOLINE & DIESEL ,V1: DICK POE DODGE LP, V2:  RUDOLPH CHEVROLET LLC,,,,,
2012-294,"TIRES, LIGHT AND HEAVY DUTY","V1: A TO Z TIRE & BATTERY INC.; V2: AMERICAN TIRE DISTRIBUTORS, V3: MARTIN TIRE CO., V4: REDBURN TIRE CO.",,,,,,
2012-295,UPGRADE OF TRAPEZE AVL EQUIPMENT,"CHECKPOINT SERVICES, INC.",,,,,,
2012-297,PARKS UPGRADE 2012- PLAYGROUND EQUIPMENT CITYWIDE,"KAIZEN CONSTRUCTION SERVICES, LLC",,,,,,
2012-298,PAPER SUNDRIES,"V1: SPECTRUM PAPER CO, INC
V2: BARON CHEMICAL CO.
V3: LAUN-DRY SUPPLY",,,,,,
2012-299,ELECTRONICS SURVEILLANCE PD UPGRADES,"ADVANCED SECURITY CONTRACTORS, INC.",,,,,,
2012-300,FERTILIZER,JUSTIN SEED COMPANY,,,,,,
2012-302,ELEVATOR AND ESCALATOR MAINTENANCE FOR DEPARTMENT OF AVIATION (EL PASO INTERNATIONAL AIRPORT) - RE-BID,THYSSEN KRUPP ELEVATOR CORPORATION,,,,,,
2012-303,MAINTAIN EXELOO RESTROOMS,PUBLIC FACILITIES & SERVICES (PFS),,,,,,
2012-304,PRISONER TRANSPORTATION SERVICES,G4S SECURE SOLITIONS (USA) INC,,,,,,
2012-305,PASO DEL NORTE HEALTH INFORMATION EXCHANGE - ELECTRONIC,PASO DEL NORTE HEALTH INFORMATION EXCHANGE (PdN HIE),,,,,,
2012-306R,PC TIME AND PRINT MANAGEMENT SYSTEM SOFTWARE,"COMPRISE TECHNOLOGIES, INC.",,,,,,
2012-307,APPARATUS TIRES,V1: AMERICAN TIRE DISTRIBUTORS, V2: REDBURN TIRE CO.,,,,,
2012-308,ARFF SAFETY EQUIPMENT - EMERGENCY TRIAGE SHELTERS (RE-BID),"NATIONAL SUPPLY NETWORK, LLC",,,,,,
2012-310,AMBULANCE REMOUNTS,"BRIDGERS COACHES, INC. dba TAYLOR MADE AMBULANCES",,,,,,
2012-312,HOSE AND FITTINGS,SOUTHWEST SEAL AND SUPPLY,,,,,,
2012-313,VARIOUS FACILITY MAINTENANCE PRODUCTS (RE-BID),V1: ASPEN II DIST, V2: ATCO, V3: KIMBALL, V4: MANTEK, V5: SOUTHWESTERN IND.,,
2012-317,DOCUMENT SCANNING AND SHREDDING SERVICES,"DATAXPORT NET, LLC",,,,,,
2013-001R,TEMPORARY PERSONNEL BACKUP SERVICE FOR VARIOUS DEPTS,"TEMPORARY ALTERNATIVES, INC. dba dmDICKASON PERSONNAL SERVICES",,,,,,
2013-004,GMC/CHEVROLET - PROPRIETARY PARTS & SERVICE,RUSH TRUCK CENTER OF TEXAS LP dba RUSH TRUCK CENTER EL PASO,,,,,,
2013-005,MASS TRANSIT DEPARTMENT (SUN METRO) JANITORIAL SERVICES,EAGLE JANITORIAL SERVICES,,,,,,
2013-007,ROSEWAY DRIVE STREET & DRAINAGE IMPORVEMENTS PHASE II & III AND LANDSCAPING,"SAAB SITE CONTRACTORS, LP",,,,,,
2013-009,DELCO PROPRIETARY ALTERNATORS,ALTERNATOR SERVICE INC.,,,,,,
2013-010,BUS TRANSMISSION COMPONENTS,V1: DARTCO TRANSMISSION SALES AND SERVICE INC., V2: DEFEO MANUFACTURING, V3: MOHAWK MANUFACTURING & SUPPLY, V4: RUSH TRUCK CENTER OF TX, V5: STEWART & STEVENSON POWER PRODUCTS LLC,,
2013-011,MESA CORRIDOR RTS,"MARTINEZ BROTHERS CONTRACTORS, LLC",,,,,,
2013-014,AQUA BICYCLES,WILLIAM LERMA UNSINN DBA GO EL PASO,,,,,,
2013-016R,AGENDA/VIDEO SOFTWARE,"SIRE TECHNOLOGY, INC",,,,,,
2013-017,INDUSTRIAL GASES & CYLINDER RENTALS -REBID,"SYOXSA, INC.",,,,,,
2013-018R,ARBITRAGE REBATE COMPLIANCE PROFESSIONAL SERVICES,"ARBITRAGE COMPLIANCE SPECIALISTS, INC.",,,,,,
2013-020,BUS STOP ENHANCEMENTS & SHELTER INSTALLATION CITYWIDE,"GLOBE BUILDERS, LLC",,,,,,
2013-021,FIRE APPARATUS,SIDDONS-MARTIN EMERGENCY GROUP LLC,,,,,,
2013-022,FIRE APPARATUS / PUMPERS,"DACO FIRE EQUIPMENT, INC.",,,,,,
2013-024R,VOIP SERVICES,"V1: INFORMATION TECHNOLOGY NEXUS IS, INC V2: SIGMA TECHNOLOGY SOLUTIONS",,,,,,
2013-025,BUS SUSPENSION COMPONENTS,V1: DAIMLER BUSES NORTH AMERICAN INC  REASSIGNED TO NEW FLYER INDUSTRIES CANADA - V2: GILLIG LLC, V3: MOHAWK MFG., V4: MUNICE RECLAMATION & SUPPLY, V5: NEOPART LLC, V6: NEW FLYER IND., V7: NORTH AMERICAN BUS INDUSTRIES, V8: PREVOST CAR (US) INC.
2013-026,BUS RADIATOR AND TANK REPAIR,"EMMETT RADIATOR SERVICE, INC.",,,,,,
2013-027,CARRIER ASSEMBLY,AXLE TECH LLC,,,,,,
2013-028,BUS BATTERIES,"USD, INC.",,,,,,
2013-030,SECURITY SYSTEMS AND ACCESS CONTROL,"ADVANCE SECURITY CONTACTORS, INC.",,,,,,
2013-031,NABI - SOLE SOURCE,NABI,,,,,,
2013-032,MICRO-SURFACING 2013,"INTERMOUNTAIN SLURRY SEAL, INC",,,,,,
2013-034,STREET RESURFACING 2013,"J.A.R. CONCRETE, INC. DBA J.A.R.",,,,,,
2013-036,ENVIRONMENTAL SERVICES SAFETY SUPPLIES,SOUTHWEST FIRST AID AND SAFETY SUPPLY INC. dba ZEE MEDICAL # 114,,,,,,
2013-037,INTERNATIONAL BRIDGES ARMORED CAR SERVICES,MIRACLE DELIVERY ARMORED SERVICE,,,,,,
2013-039,EPIA AIR CARGO #1 DEMOLITON RE-BID,BORDER DEMOLITION AND ENVIRONMENTAL INC.,,,,,,
2013-040,ELECTRIC GOLF CART,C&M GOLF AND GROUNDS EQUIPMENT,,,,,,
2013-041,AUDIO VIDEO CONFERENCING EQUIPMENT - LA FE CULTURE & TECHNOLOGY CENTER,"DIVERSE MOBILE TECHNOLOGIES, LLC",,,,,,
